Elevation,Slope,H.dist,V.dist,D.Road,Shade9,Shade12,Shade3,D.Fire,Type
3276,14,90,9,1784,236,240,132,2904,1
3294,26,218,94,2539,221,175,0,446,7
3189,8,60,-9,1590,228,225,131,547,2
2771,7,272,44,2002,224,224,135,1484,2
2737,32,124,47,1549,141,245,228,1501,2
2916,11,268,63,2876,199,223,162,2421,2
3411,10,957,175,1158,192,236,183,1994,1
2841,18,362,107,2524,185,208,160,751,2
3218,17,85,3,1690,225,201,104,2467,1
3237,11,190,71,1530,239,229,119,1452,2
3022,12,30,-3,1899,216,250,167,1573,1
2822,17,474,134,484,230,202,99,2543,2
3115,13,216,40,2056,186,228,182,2391,2
3271,23,212,-1,3786,151,230,217,1475,1
2069,29,30,12,977,127,226,232,256,3
2843,18,192,46,2554,170,245,212,655,2
2327,30,42,22,1075,130,197,199,962,6
3047,16,30,2,690,243,232,112,1869,1
3142,11,134,27,272,204,220,153,2200,2
3153,6,95,5,3916,228,230,136,309,1
3166,6,192,-4,3137,218,245,163,1253,2
2894,10,30,5,4039,202,224,160,3992,2
3326,15,201,12,4051,245,224,104,2398,7
2975,7,150,34,3833,201,241,179,2619,2
3226,21,564,122,2888,237,194,79,1839,1
2859,16,67,10,2682,245,228,107,2053,2
3351,12,182,35,3781,226,246,150,1956,7
3273,18,845,126,2347,204,201,129,2195,7
3002,12,604,107,1131,224,214,122,1816,1
3047,18,210,35,2187,195,254,191,1829,2
3031,16,67,13,4371,234,207,101,2721,1
2951,23,382,102,1110,158,207,185,1006,2
3194,12,324,59,295,196,249,191,2497,2
2682,10,319,55,1383,215,218,138,1434,2
3098,6,484,21,2765,228,229,136,1736,2
3195,2,466,82,3548,220,234,150,3431,1
3135,15,255,42,3108,190,216,164,2420,1
2688,27,0,0,1577,231,174,60,1128,2
3165,10,175,30,5718,194,245,189,2460,2
3150,24,907,381,1065,176,188,144,1594,2
3252,18,467,118,679,207,253,176,4819,2
2771,15,60,10,1558,226,207,111,2477,2
2880,12,108,4,618,220,213,126,1423,2
2975,12,124,21,1632,239,224,113,2275,2
3065,8,552,89,6069,202,246,182,1645,1
3115,10,323,58,162,225,219,127,1050,2
2527,3,30,0,1195,211,238,165,1383,6
3127,9,283,39,1900,227,221,128,1641,1
3172,6,513,30,2976,227,228,135,4776,1
2969,12,30,8,1692,236,219,112,3515,1
2876,15,454,65,1677,234,209,103,2831,2
2877,15,218,49,1087,234,242,134,2482,2
3106,9,175,38,1064,195,232,176,1689,2
3133,21,306,79,2910,225,190,89,902,1
2432,13,277,86,1256,196,218,160,693,6
2919,19,1050,124,2580,234,242,130,1337,2
2852,15,134,27,2588,177,234,198,2333,1
2734,22,182,69,210,230,187,79,1773,5
2995,7,272,30,5209,233,233,132,5984,1
2451,23,30,12,631,244,193,67,732,2
3263,11,201,23,3349,230,244,144,1310,2
3154,23,108,41,2468,252,211,74,2516,1
3325,9,824,111,1060,201,247,184,2419,2
3201,10,0,0,3841,237,233,126,2888,7
3263,11,540,120,4427,192,245,192,1101,2
2992,27,382,154,1041,198,251,172,408,2
3033,13,417,-7,2553,229,211,113,2624,2
3176,7,95,8,5655,205,246,179,1928,2
2960,19,240,39,2190,204,195,121,2172,1
2980,18,285,18,5801,172,245,210,1914,2
3371,11,270,22,1797,222,216,127,5003,1
3061,27,450,35,815,197,173,100,1304,1
2908,21,95,10,2359,250,211,79,531,5
3385,12,391,70,1677,187,236,189,2001,1
2462,18,150,30,845,245,209,86,1248,3
3120,7,150,0,2208,200,235,174,1974,2
3285,5,175,0,1364,212,245,169,1277,1
3043,13,1243,245,2866,224,210,118,1082,2
2621,21,240,81,1343,233,191,80,1487,2
2704,10,90,15,1616,219,218,134,1776,2
3326,19,424,111,2087,218,194,104,2100,1
2630,12,67,13,598,191,246,194,1328,2
3271,18,212,68,1690,179,213,172,2846,1
2561,22,153,20,765,250,207,73,908,2
2737,20,67,22,2279,233,242,130,618,2
3083,7,30,3,3644,224,224,135,319,1
2908,28,90,33,4302,209,247,154,1443,2
3228,8,182,25,4688,197,239,181,636,1
2027,34,319,128,319,252,197,42,870,3
3197,13,242,65,2357,182,237,194,918,1
2928,22,242,34,426,191,191,132,492,2
3223,2,108,8,953,219,240,157,2409,1
2107,30,190,115,228,182,163,103,495,6
3113,11,190,13,2831,237,223,116,5902,1
3007,12,339,40,4999,226,246,150,1533,2
2970,32,446,281,2212,152,248,218,1243,2
3171,18,190,25,953,245,231,107,2130,1
2604,13,351,-1,2720,205,213,144,2707,2
2546,25,85,28,1897,252,196,57,553,6
2638,15,0,0,2402,244,228,109,785,2
2932,14,30,6,4799,240,215,102,2412,1
2395,17,180,54,127,171,240,208,636,3
3034,10,150,10,972,193,231,177,1276,2
3018,11,192,20,4455,228,216,120,2790,2
3152,22,212,36,2491,226,245,140,3255,2
3252,11,524,-21,738,222,217,128,3218,2
3166,9,108,11,2577,223,246,157,1040,2
2758,7,0,0,3208,208,228,159,3074,1
3195,11,210,14,4320,237,236,129,1032,1
2975,10,510,56,4910,203,224,159,5361,2
2818,13,335,17,1889,230,212,112,2670,1
3070,23,108,33,2650,248,196,64,977,1
2929,14,85,-9,3489,197,214,154,1775,2
3056,13,134,18,1290,222,212,123,2995,1
2986,14,60,14,2088,232,210,107,2603,1
3283,2,511,42,5911,218,235,154,666,1
3046,8,192,6,3339,229,223,127,953,2
3191,12,430,0,886,232,243,141,2479,1
2914,24,324,67,443,220,180,81,1635,2
3196,9,454,120,1261,205,226,159,1771,2
3080,15,247,85,3955,231,208,106,5099,1
3407,5,216,68,1739,227,240,147,1048,7
2867,24,30,-9,3023,194,254,184,1302,2
3417,6,268,41,2759,206,232,164,2207,7
2972,24,457,172,2247,237,185,66,1994,1
2883,23,190,55,3428,238,188,69,5135,2
2930,12,60,15,5766,190,244,194,1249,2
3033,3,391,54,5237,222,233,147,1045,2
2815,23,560,288,1129,194,187,123,931,2
2866,11,324,-8,1176,233,241,138,2072,2
2481,6,182,38,331,203,238,174,1847,3
2755,30,150,58,1061,250,179,34,1205,2
3305,17,67,6,1919,211,202,123,4808,1
3221,9,67,0,3798,206,222,154,3586,1
3116,13,85,5,361,240,233,120,2210,2
3080,15,366,95,3716,244,220,101,2563,1
3256,7,247,4,6339,230,229,132,454,1
2943,4,0,0,3895,223,231,143,1173,2
2864,15,212,43,2389,208,206,132,2197,2
2940,24,85,27,335,241,189,66,1291,1
3102,24,295,72,1767,242,231,104,2160,1
2952,9,150,26,4442,236,232,127,5301,2
2675,15,30,7,765,199,211,148,1989,2
2833,16,67,5,3161,236,241,130,1991,2
2827,19,421,133,2442,180,208,165,2188,2
3121,16,67,6,2416,195,210,151,2337,1
2771,12,85,11,1771,240,224,112,2874,2
3083,17,180,37,4790,182,212,168,659,2
2590,14,175,27,1168,233,211,107,1323,2
3236,11,210,24,1140,227,215,120,2312,1
3135,26,582,217,2230,217,173,75,2281,1
3479,17,752,67,2605,213,201,119,1828,1
2777,22,30,11,3918,250,207,74,990,2
3074,13,417,161,1987,206,252,181,2010,2
2906,10,153,29,4236,200,226,164,6134,2
2541,15,150,31,1361,213,206,125,1419,6
3029,9,258,111,2509,200,228,167,2126,1
3090,19,330,-2,3919,223,195,98,4981,1
3207,6,170,18,1429,223,226,138,1008,1
2880,17,108,-2,283,241,235,118,1634,2
2738,13,470,55,470,236,216,109,1167,2
2843,20,170,39,726,185,199,148,503,2
3168,15,324,92,2977,178,234,196,1154,1
2546,15,124,1,1423,183,220,176,1451,6
3140,30,408,51,1758,242,223,87,1583,2
2913,8,240,13,5305,198,242,184,4597,2
2768,5,0,0,1814,222,228,141,1652,1
3214,2,300,60,3248,221,235,151,899,1
2609,11,90,14,570,189,235,186,1422,2
2651,25,443,56,1423,247,191,58,4127,2
3070,14,234,22,1130,199,213,150,60,1
2339,6,85,13,1201,230,238,141,95,3
2524,14,30,-3,379,228,209,111,1590,6
3284,16,306,61,4562,186,214,166,2173,1
3103,5,108,1,743,229,231,137,1504,1
2722,8,0,0,3408,209,226,155,5959,2
3235,8,120,-7,3428,210,224,151,3632,7
2522,10,0,0,1032,235,237,-9999,1847,6
2794,15,85,6,2561,232,207,104,3993,2
3070,4,190,6,3502,215,231,152,1487,2
2854,32,182,92,1165,116,212,228,1277,2
2461,8,443,105,825,206,248,178,1250,6
3258,8,95,23,1057,220,247,161,1749,1
2737,8,201,16,2382,232,229,129,6932,1
3008,18,514,105,5492,179,209,167,1315,2
3010,24,30,2,1885,230,241,129,256,1
2982,19,258,119,6351,210,253,169,4127,2
2541,8,90,8,2156,217,247,165,2037,3
3297,22,162,-24,658,248,225,94,3976,2
3177,18,942,416,1116,195,202,141,1538,2
3273,7,67,-2,3754,231,238,139,3650,7
2992,11,210,41,4030,204,220,153,1057,2
2518,9,182,-1,1080,236,232,127,4896,2
3101,7,722,-84,853,203,232,168,999,2
2516,6,150,4,658,216,227,147,5541,5
3118,15,379,23,5445,241,235,120,1365,1
2805,8,190,-1,1190,232,227,129,2589,2
3031,6,658,121,2174,224,243,153,2716,2
3244,10,212,23,3810,226,219,126,3322,1
2886,23,272,105,1231,177,253,206,1681,2
2932,11,330,29,5399,189,242,192,4566,2
3381,10,722,70,1092,236,224,119,5464,1
3177,4,0,0,1087,210,234,163,1410,1
3134,2,301,0,3806,222,238,152,1259,1
2814,7,0,0,1953,230,239,142,2430,5
3117,6,0,0,1273,229,239,143,2053,1
3375,21,67,9,1463,156,224,206,1740,7
2755,27,212,86,1548,227,174,64,1381,2
3233,11,360,79,1385,237,235,127,2078,1
3036,14,480,91,1667,225,210,116,3202,2
2901,16,85,9,228,215,252,167,926,5
2683,22,190,95,1024,221,188,92,1684,2
2824,24,175,44,2151,252,212,72,1445,5
2567,9,0,0,1252,199,229,170,752,2
2614,12,430,32,1563,216,214,133,1844,6
3459,10,957,180,2368,213,220,143,1371,1
2765,33,242,146,1443,192,246,166,1087,2
3039,20,811,170,2516,202,192,120,1710,2
3242,9,270,-8,684,221,219,133,2345,1
3014,16,258,22,524,225,202,107,1708,1
2588,5,108,12,960,220,229,146,242,2
3364,33,362,180,1802,224,232,112,484,7
3297,20,469,154,1273,196,254,188,4332,2
2993,11,351,55,2380,234,220,117,2577,2
2881,11,60,8,1682,238,236,127,1237,1
3066,14,180,29,2289,200,252,187,426,2
3233,24,711,138,6132,148,237,225,2403,2
3008,19,127,-5,4422,236,199,87,2519,2
3014,7,691,95,5327,217,225,144,5537,2
3126,9,30,3,3181,234,236,133,3250,1
2444,31,134,43,1120,203,157,70,957,6
2952,19,234,-15,4510,202,196,125,2012,2
2465,23,180,15,735,250,199,65,469,3
2963,3,170,30,1507,218,242,161,1328,2
2929,10,212,34,713,224,219,128,1674,2
3159,4,190,-6,3570,208,237,168,1423,1
2649,24,90,-4,127,245,189,60,702,5
2915,13,0,0,1742,234,214,109,1441,1
2697,24,85,24,2195,252,215,76,4736,2
2734,13,134,13,2442,235,214,108,4308,2
2913,26,150,-53,426,240,182,57,300,1
2948,11,759,153,2868,228,217,120,1510,2
2933,12,190,42,604,241,225,111,1725,2
3053,5,0,0,1681,223,229,142,3234,1
3247,5,85,4,5598,206,236,169,661,1
3207,13,85,9,1057,222,211,121,1489,1
3011,10,618,29,4085,218,218,134,4440,2
3370,10,124,25,616,207,220,151,850,2
3089,13,85,14,3797,203,213,146,1939,1
3335,4,285,44,1731,227,234,142,3154,1
2632,6,0,0,849,223,227,140,1803,2
3033,18,379,103,1448,167,225,196,3167,1
2820,18,95,7,2877,195,200,139,1964,2
2803,22,162,40,3632,222,247,-9999,1410,2
3039,14,488,0,3330,194,217,160,902,2
2672,17,42,10,2022,186,210,161,1797,2
2612,11,297,70,1745,202,250,184,1894,3
3195,14,190,40,1362,235,241,132,1766,1
3323,10,127,6,2182,222,218,130,1894,1
3296,3,390,32,5883,222,233,147,484,1
2948,11,150,27,1874,192,228,176,700,2
3191,13,451,75,2274,242,224,109,2810,1
3496,23,939,211,2535,246,195,67,1114,1
2997,2,268,39,3883,213,236,161,1361,2
3226,10,0,0,4294,198,226,167,1034,1
3043,13,859,26,1308,229,212,114,573,1
2919,20,42,16,4629,249,221,91,1627,2
3128,9,108,4,2275,230,241,143,771,2
3243,16,85,22,2268,195,253,192,3046,1
3139,8,175,44,4385,197,238,181,1266,1
2892,36,201,111,2349,100,218,243,1588,1
2712,16,85,16,1387,198,206,143,1945,1
2916,12,313,28,2559,237,237,128,2406,2
3253,17,30,6,1200,171,239,207,1653,1
2961,6,361,13,5011,229,231,136,2287,1
2773,8,499,39,150,223,222,133,815,5
2829,13,806,3,480,207,213,142,1142,2
3250,16,42,9,3437,215,252,166,636,1
2831,24,60,23,5208,145,232,222,4611,2
2744,11,541,73,2592,206,217,148,1806,2
2980,15,420,97,2391,217,205,119,1618,2
3106,9,60,0,1082,230,222,125,2101,2
2796,17,134,48,2462,201,204,137,698,2
3259,15,690,-15,2307,185,218,172,731,1
3036,8,67,1,2059,222,222,-9999,1805,2
3100,12,170,29,480,233,216,113,607,1
2898,5,216,27,1959,210,231,159,1054,2
3303,12,150,40,1413,196,221,163,1793,1
2650,9,108,15,1224,227,222,129,912,2
3160,24,450,64,1706,151,210,196,2654,1
2932,15,124,10,4506,218,205,118,1775,2
3083,10,85,6,6895,232,241,139,2680,2
3163,9,488,36,467,234,225,122,5762,1
3285,13,30,4,5645,228,212,115,576,1
2731,8,255,18,2214,227,243,148,1556,2
3011,8,726,115,5894,199,241,182,6453,2
2795,10,180,8,564,237,225,119,242,5
3222,25,537,118,5961,149,241,226,2734,2
2750,24,170,16,1719,147,213,202,1537,6
3114,13,474,82,2995,184,238,194,541,1
2896,33,661,351,1168,171,248,192,1732,2
2913,17,541,94,1396,219,200,110,2713,2
2949,5,283,40,5769,211,245,172,2831,2
3480,12,488,220,1201,208,216,143,1717,7
2953,5,242,40,4621,209,244,173,2760,2
3149,9,216,21,5592,228,221,125,696,1
3106,7,485,13,3472,222,225,138,4629,1
2797,21,153,48,2929,171,203,167,2873,1
3388,24,270,95,2271,241,187,62,1958,7
2818,20,408,127,2490,176,203,163,2148,2
3318,15,277,-5,1091,241,213,98,3475,2
3199,11,0,0,2976,208,218,146,4112,1
2961,6,60,-2,2430,203,241,176,433,1
2774,16,342,55,2947,235,207,99,1358,3
3040,5,0,0,2873,227,239,147,474,2
2741,7,295,25,1651,229,240,144,2173,2
2993,16,90,-13,2206,225,205,109,1154,1
3006,9,600,-114,1744,196,234,177,2107,2
3224,2,400,3,5758,223,235,148,1905,1
2465,22,90,34,1266,163,207,181,408,6
2333,14,124,50,1155,243,227,110,1063,6
3328,7,323,60,3219,202,237,174,1782,1
3067,10,283,56,2770,200,225,163,6003,1
2823,11,175,29,3556,229,244,145,3226,2
2778,11,30,0,3104,213,217,139,6307,2
2781,15,85,3,2524,223,205,111,3982,2
2578,5,270,9,85,228,233,139,6004,2
3087,12,552,80,6025,211,251,174,1622,2
2736,8,362,20,1537,222,223,136,1932,2
3318,14,335,79,3330,203,210,142,2385,1
3221,13,67,12,5273,230,213,113,474,1
3224,16,192,36,5237,179,219,178,1690,2
2939,14,402,6,1974,211,209,131,3014,1
3109,15,180,-3,690,239,213,101,1637,1
3105,11,382,-77,1825,234,221,118,1492,1
2930,9,67,3,2205,229,222,126,2170,1
3073,15,537,59,5754,235,242,133,1589,1
3185,13,335,22,1952,226,211,116,3013,2
3176,16,124,0,1348,246,222,100,1249,2
2862,18,95,8,5318,167,231,203,700,2
2578,10,541,16,1099,237,226,119,3948,2
3072,14,255,15,1652,224,248,152,824,1
3066,22,90,22,2589,204,253,176,1116,2
2287,16,108,54,1260,173,238,204,470,6
2895,26,437,90,1230,151,198,182,1063,2
3051,18,42,12,3371,244,231,108,2435,1
2942,9,162,16,3697,232,224,124,6466,2
2539,19,234,59,488,177,250,209,700,2
3099,7,108,-17,1825,228,242,146,2206,2
2211,14,300,139,0,184,226,182,384,3
3103,12,120,20,1958,192,226,173,1839,1
3124,15,90,17,1802,226,207,111,1863,2
2857,30,216,52,2721,252,182,36,1068,2
3344,15,90,14,2854,176,235,198,2244,7
2871,16,60,-15,1920,234,207,101,1425,2
3346,13,457,91,3381,192,222,168,3362,7
3185,41,330,189,573,80,179,221,2108,2
2681,13,190,38,1978,220,210,122,4855,2
2962,8,216,31,3892,198,241,182,722,2
2450,21,277,129,324,168,208,176,300,3
3060,18,513,201,1477,206,200,127,3421,1
3031,23,153,26,1302,162,247,219,2689,1
2835,20,60,14,2371,166,214,185,2713,1
3074,7,212,23,1318,226,225,133,2207,2
2714,36,216,135,1657,253,186,27,1134,2
2975,18,268,38,2551,225,248,149,912,1
3285,8,285,42,1416,209,225,153,2023,1
3015,7,335,-19,1805,200,241,181,1706,2
3262,5,805,131,1860,213,244,169,2356,1
2922,6,268,22,5336,205,243,176,4489,2
2854,12,124,21,582,199,250,187,433,1
3239,5,30,1,3129,217,228,148,2825,7
2296,16,324,33,828,208,253,175,702,3
3293,13,297,44,1530,241,221,108,2248,1
3040,5,218,5,2322,221,229,143,1205,1
2748,30,90,39,2219,135,240,235,811,2
2983,10,300,69,1570,194,242,187,1413,2
3085,4,297,31,3103,210,235,163,1465,2
3230,12,631,81,564,204,252,182,541,1
2796,11,0,0,552,236,222,116,752,2
2935,13,60,7,819,235,240,133,1248,1
3187,13,366,108,1173,235,213,107,1641,2
2894,23,124,41,3254,160,247,220,1809,2
2931,13,361,32,1379,198,216,155,1719,1
2916,21,120,14,937,201,254,180,706,2
3114,7,240,0,4334,230,228,132,1589,1
3093,16,543,131,4183,229,203,102,2420,2
3341,26,42,14,2574,248,187,52,553,7
3263,4,108,4,6244,226,234,144,218,1
3129,21,170,8,2449,166,208,178,2901,1
3158,10,30,3,2629,226,245,152,1084,1
3382,8,708,192,1307,233,227,127,912,1
3032,9,283,64,2898,195,232,176,391,2
2825,10,134,18,1191,203,223,158,2826,2
2741,32,0,0,153,238,162,31,2431,5
2364,12,242,59,1347,215,213,133,342,3
3350,7,547,129,1994,227,227,134,2405,2
3006,1,335,21,1892,220,238,154,1289,2
3536,9,808,323,2714,234,225,122,932,1
2768,7,228,19,1922,233,233,133,2372,2
2449,30,108,30,648,225,164,51,684,2
2636,19,67,9,1624,205,197,123,1423,2
2978,5,127,16,4864,209,232,161,5590,2
2927,11,234,53,942,192,227,174,1986,2
2969,23,67,57,2431,220,183,87,847,1
3286,14,234,21,469,181,230,189,1110,2
2639,9,95,-7,720,195,234,179,1661,2
3184,16,693,248,1211,246,221,99,2316,2
3213,4,430,49,1945,209,236,165,2295,1
2888,32,90,-11,371,233,158,32,2293,2
2657,12,124,-8,1806,202,216,151,1650,2
2845,14,674,301,1397,212,209,132,960,2
2880,12,212,33,3247,211,215,140,2630,2
3218,18,162,37,4353,167,233,206,1507,1
3173,11,240,45,1634,227,217,122,1943,2
3072,2,108,-24,2985,221,234,150,1443,2
2875,12,283,0,1209,240,230,117,2080,2
3101,23,297,55,3273,245,193,65,664,1
2943,15,708,209,450,208,208,134,1298,2
2083,29,170,59,234,165,173,135,509,3
3184,10,30,0,1060,220,219,133,2505,1
2975,13,335,81,4497,213,211,132,1952,2
3166,21,351,95,3481,204,191,116,1653,1
2816,21,42,7,1342,204,254,176,2639,1
2951,18,256,48,3224,245,230,108,1398,2
2808,24,85,36,3878,148,216,206,5622,1
3720,11,1044,274,5259,198,224,165,3399,7
3303,41,134,103,2796,223,128,0,379,7
3186,22,201,34,3032,244,196,70,2073,1
2944,7,400,26,2690,233,236,136,2439,2
2771,20,134,35,2910,187,197,143,543,2
2763,14,153,50,1359,237,214,105,2274,2
2660,35,108,62,1026,128,166,163,2377,2
2779,25,234,83,1001,144,213,205,2321,2
3224,3,300,28,5962,216,242,-9999,1698,1
3207,22,339,135,4279,152,225,211,1114,2
3002,20,525,241,713,176,207,168,1358,2
2974,11,192,30,240,193,246,192,1293,2
2902,18,258,60,2554,241,206,88,2105,2
3274,18,234,48,1919,178,213,174,424,7
2888,10,1071,219,2460,216,249,167,1455,5
2785,19,30,-9,1804,207,253,174,1201,2
3015,6,277,31,4034,209,229,158,1613,2
3394,10,1154,192,2989,226,245,150,1455,7
3172,5,272,65,2644,227,232,139,1790,1
3068,4,0,0,1276,227,236,143,3245,1
2644,23,42,16,2479,151,221,208,1194,2
2578,7,180,8,2794,233,233,132,2592,2
2751,4,30,5,1414,216,231,152,1034,1
2887,6,90,6,2151,229,232,137,2741,2
3008,8,180,33,2920,234,231,129,6590,1
3013,19,301,75,2192,247,209,83,1852,2
2781,6,90,0,2154,216,245,-9999,1289,2
3171,2,420,34,2014,213,239,-9999,698,1
3173,18,234,22,2321,223,248,151,837,1
2680,3,150,10,1490,223,239,152,5526,2
2862,14,150,29,2797,240,236,122,2208,2
3349,20,127,-6,4191,249,210,80,3723,7
2723,13,124,-4,1864,184,232,188,604,2
2154,39,150,73,1374,91,211,244,644,3
2965,9,67,0,1189,231,223,125,2227,1
2295,12,60,23,1121,236,219,112,767,3
3244,6,400,-86,511,207,245,176,3350,2
2957,5,192,-17,1120,207,242,174,834,2
3015,18,127,15,395,182,208,163,1207,2
2995,13,382,49,5111,212,251,173,2044,1
3217,11,450,12,2856,219,215,129,993,1
2954,9,60,-3,420,215,249,169,979,1
3413,26,0,0,3342,220,174,73,2481,7
3163,22,201,57,150,154,231,215,607,1
2413,21,108,25,648,185,196,143,1236,6
2900,16,825,224,2255,178,246,205,1689,5
3281,27,108,31,849,146,198,186,1371,2
3207,13,474,91,2674,238,236,125,2902,1
3206,9,108,4,3042,197,244,187,1214,1
2018,10,0,0,446,208,250,177,459,3
2768,16,30,5,3271,245,229,108,3116,1
2827,15,67,1,2482,242,218,101,2701,1
3143,29,258,115,2965,136,196,192,2792,1
3237,17,726,89,655,242,209,91,1894,2
2755,6,153,0,1911,219,226,144,1575,2
3265,13,819,51,2069,191,223,171,671,1
3017,7,60,8,5155,224,224,135,2484,1
3371,6,342,49,3891,205,241,176,2063,7
2859,33,42,28,408,203,149,59,272,2
3049,9,42,5,2672,205,249,181,1317,2
2871,32,180,75,3969,116,205,220,849,2
3148,19,295,72,840,214,194,110,1690,2
3064,10,390,-4,2021,191,235,184,2429,2
2785,23,228,24,1749,251,203,66,2203,2
2881,17,446,249,888,197,254,189,1834,2
2213,15,446,194,618,233,207,103,301,3
3099,11,85,-3,2143,208,250,177,674,2
2814,11,285,23,2793,240,226,115,2512,2
3282,8,192,-5,1490,218,223,141,3249,2
2959,17,458,59,5547,176,247,208,4387,2
2371,22,124,44,1380,159,209,187,295,6
2545,32,201,89,1064,171,250,197,1209,3
3352,12,240,36,3720,189,245,195,1976,1
3213,13,85,17,902,189,248,197,1950,1
3137,13,0,0,1142,198,218,158,2233,2
2619,18,60,-3,1315,244,232,111,883,3
3083,10,190,-1,2215,218,218,134,1471,1
2795,19,120,24,696,231,244,137,2919,2
3014,29,437,-73,573,248,179,40,1604,2
3021,13,192,36,4154,223,210,119,4054,2
2698,14,60,0,2084,243,227,110,6922,1
3195,5,547,20,3902,206,235,169,4169,1
3152,30,218,75,3883,254,191,41,2301,1
3321,33,420,107,725,114,195,211,1129,1
3019,16,85,14,300,245,216,95,1273,2
3045,25,85,25,2253,147,239,226,659,2
2576,13,175,17,2687,214,251,169,2183,2
3172,13,782,131,918,235,240,-9999,2037,2
2309,20,67,9,755,191,198,141,594,3
3248,17,255,58,5601,231,202,99,1216,2
3192,7,228,-24,2818,226,225,133,1739,1
2978,11,212,6,4670,239,232,121,4976,2
3024,7,218,33,5477,233,235,135,4968,1
3045,10,552,100,2700,191,234,183,1622,1
3096,3,300,-12,6613,225,234,145,2863,2
2758,19,85,24,3558,240,236,118,1398,2
3176,16,85,23,1350,246,220,98,2445,2
2997,18,457,-62,1012,194,203,144,1981,2
3225,10,467,17,765,221,248,159,2130,2
3160,8,256,33,819,198,236,177,1315,1
3105,7,175,10,5569,233,231,130,1075,1
3044,10,573,40,5934,191,242,190,4317,2
2649,10,212,2,636,219,218,134,1754,2
3027,14,532,-6,6584,187,223,176,3661,1
2693,11,30,6,2316,212,216,139,2110,2
2037,34,60,28,272,231,224,94,301,3
3301,23,351,134,2312,204,253,173,1127,1
3248,12,108,19,1266,200,218,155,1953,1
2985,11,85,13,4327,239,230,120,3870,2
3331,11,541,50,3396,191,231,179,1579,1
3178,8,488,3,3919,232,237,137,4290,1
2934,24,295,123,4391,251,216,79,524,2
3199,7,60,4,2241,227,242,149,2268,1
2329,17,120,46,1182,246,221,98,1072,6
2951,11,297,-24,1376,226,215,122,511,1
2991,19,190,65,1487,249,221,92,1570,2
3014,9,268,72,3856,236,230,126,2630,2
3353,3,301,38,895,219,242,159,1920,1
2654,12,42,7,2524,239,220,110,1077,2
2736,14,335,79,1706,210,208,132,2037,2
3126,6,499,72,342,203,242,177,830,2
2909,8,242,9,5327,199,243,183,3974,2
2997,8,525,53,4495,233,237,136,660,2
3389,14,1084,190,1140,194,215,159,658,1
3093,11,240,39,760,234,240,135,768,2
3194,9,421,34,1332,217,221,140,2280,1
2712,11,30,8,997,201,222,160,2219,2
3116,11,283,49,1950,235,220,115,3330,1
2740,4,283,27,2414,220,243,158,1703,2
2660,12,323,-29,1159,239,233,122,474,2
3013,4,480,28,1749,213,242,167,1437,2
2945,15,180,23,4324,235,241,132,4517,2
3398,11,1012,127,1310,197,224,165,1801,7
3133,11,408,58,3172,189,242,193,1740,2
3128,9,420,82,4957,236,234,128,886,2
2832,14,60,8,4129,224,208,115,1184,2
3051,11,60,-3,934,238,224,115,1651,1
2996,11,60,10,1218,191,231,180,1874,2
3186,5,218,15,4971,209,243,172,2370,1
3066,30,175,33,4656,248,178,37,933,2
2147,13,30,3,268,194,217,161,551,2
3197,4,60,-1,5025,223,232,144,1950,1
2673,12,120,-7,1933,240,225,114,560,2
2938,15,306,56,841,237,240,128,1965,2
2490,17,210,25,470,244,231,109,981,3
3194,17,270,55,2406,174,223,188,300,1
3214,17,175,18,1725,230,203,101,2497,1
